order_id,product_id,customer_id,quantity,price,total_amount,unit_price,discount_pct,promotion_flag,anomaly_flag
O01254,P080,C0053,2,18192.84,36385.68,18192.84,5,0,0
O01328,P074,C0088,1,2985.2,2985.2,2985.2,0,0,0
O01859,P058,C0268,2,890.52,1781.04,890.52,0,0,0
O02245,P082,C0273,2,4934.39,9868.78,4934.39,15,1,0
O02671,P057,C0316,1,2939.55,2939.55,2939.55,15,1,0
O02881,P006,C0056,2,26615.29,53230.58,26615.29,10,0,1
O03469,P033,C0488,1,96.32,96.32,96.32,25,1,0
O04010,P052,C0301,1,4227.53,4227.53,4227.53,10,0,0
O04175,P055,C0430,1,398.98,398.98,398.98,15,1,0
O04705,P095,C0045,2,4194.29,8388.58,4194.29,15,1,0
O04837,P063,C0434,1,623.45,623.45,623.45,5,0,0
O00007,P075,C0363,1,17348.21,17348.21,17348.21,0,0,0
O00195,P077,C0445,3,4259.37,12778.11,4259.37,15,1,0
O00649,P010,C0387,3,1775.31,5325.93,1775.3100000000002,10,0,0
O00691,P001,C0382,3,770.19,2310.57,770.19,0,0,0
O02496,P008,C0359,1,991.18,991.18,991.18,0,0,0
O02857,P025,C0329,1,28780.82,28780.82,28780.82,20,1,0
O02895,P050,C0308,1,522.11,522.11,522.11,10,0,0
O03021,P059,C0174,1,30458.09,30458.09,30458.09,20,1,0
O03617,P012,C0181,1,252.34,252.34,252.34,20,1,0
O03651,P021,C0009,1,15251.9,15251.9,15251.9,0,0,0
O03726,P037,C0247,2,338.16,676.32,338.16,0,0,0
O04091,P098,C0226,2,239.92,479.84,239.92,10,0,0
O04304,P036,C0073,2,9866.81,19733.62,9866.81,0,0,0
O04416,P067,C0190,1,8584.04,8584.04,8584.04,20,1,0
O00438,P017,C0482,25,298.18,7454.5,298.18,15,1,1
O00940,P006,C0363,1,4695.72,4695.72,4695.72,20,1,0
O01740,P068,C0112,1,591.1,591.1,591.1,30,1,0
O02176,P011,C0112,2,570.81,1141.62,570.81,10,0,0
O02305,P042,C0232,1,1497.65,1497.65,1497.65,30,1,0
O02748,P004,C0392,3,115.64,346.92,115.64,5,0,0
O03082,P051,C0072,3,274.64,823.92,274.64,0,0,0
O04268,P097,C0038,2,343.38,686.76,343.38,25,1,0
O04624,P022,C0152,1,1767.46,1767.46,1767.46,15,1,0
O04800,P089,C0407,1,130.84,130.84,130.84,10,0,0
O04996,P093,C0380,4,243.63,974.52,243.63,20,1,0
O00699,P046,C0422,1,710.58,710.58,710.58,15,1,0
O01237,P029,C0449,1,431.55,431.55,431.55,10,0,0
O01372,P014,C0275,2,12964.4,25928.8,12964.4,5,0,0
O01428,P052,C0013,1,4680.07,4680.07,4680.07,0,0,0
O01549,P089,C0244,1,128.02,128.02,128.02,15,1,0
O01593,P009,C0177,1,6088.64,6088.64,6088.64,0,0,0
O02163,P026,C0093,1,101.34,101.34,101.34,0,0,0
O03027,P066,C0069,2,13925.38,27850.76,13925.38,0,0,0
O03277,P085,C0339,1,6079.77,6079.77,6079.77,0,0,0
O03289,P083,C0035,1,671.04,671.04,671.04,20,1,0
O04834,P010,C0483,2,1475.99,2951.98,1475.99,25,1,0
O01282,P099,C0349,2,3057.54,6115.08,3057.54,0,0,0
O02095,P008,C0121,3,915.42,2746.26,915.4200000000001,10,0,0
O02100,P038,C0177,1,412.83,412.83,412.83,15,1,0
O02107,P074,C0099,30,2949.79,88493.7,2949.79,0,0,1
O02479,P033,C0286,1,132.96,132.96,132.96,0,0,0
O02511,P080,C0273,1,16479.85,16479.85,16479.85,15,1,0
O02607,P059,C0369,2,31702.02,63404.04,31702.02,20,1,0
O03520,P074,C0425,2,2915.21,5830.42,2915.21,0,0,0
O04421,P003,C0363,2,194.27,388.54,194.27,0,0,0
O00109,P085,C0171,4,5873.75,23495.0,5873.75,5,0,0
O00467,P024,C0190,3,1907.09,5721.27,1907.0900000000001,10,0,0
O00975,P086,C0273,2,15443.01,30886.02,15443.01,25,1,0
O02498,P099,C0118,4,3121.34,12485.36,3121.34,0,0,0
O03046,P061,C0081,2,8534.41,17068.82,8534.41,10,0,0
O03255,P042,C0227,1,1858.39,1858.39,1858.39,15,1,0
O03284,P078,C0441,3,883.55,2650.65,883.5500000000001,10,0,0
O03315,P059,C0189,1,37838.86,37838.86,37838.86,5,0,0
O03497,P082,C0036,1,4572.42,4572.42,4572.42,20,1,0
O03607,P083,C0393,1,849.89,849.89,849.89,0,0,0
O00359,P018,C0088,1,3743.87,3743.87,3743.87,15,1,0
O00686,P077,C0425,3,4488.11,13464.33,4488.11,10,0,0
O01100,P096,C0244,2,1606.89,3213.78,1606.89,20,1,0
O01201,P071,C0499,2,1444.79,2889.58,1444.79,10,0,0
O01239,P099,C0396,4,2555.41,10221.64,2555.41,15,1,0
O01417,P023,C0197,4,10379.07,41516.28,10379.07,0,0,0
O01470,P083,C0232,2,797.49,1594.98,797.49,5,0,0
O01622,P078,C0369,4,888.19,3552.76,888.19,10,0,0
O02034,P086,C0083,3,17831.13,53493.39,17831.13,15,1,0
O02426,P081,C0396,2,12421.83,24843.66,12421.83,5,0,0
O02757,P044,C0227,3,1705.58,5116.74,1705.58,0,0,0
O02844,P051,C0246,1,250.88,250.88,250.88,10,0,0
O03107,P045,C0120,2,626.71,1253.42,626.71,25,1,0
O03343,P028,C0019,1,4617.8,4617.8,4617.8,0,0,0
O03679,P049,C0403,1,1198.19,1198.19,1198.19,10,0,0
O03975,P017,C0245,3,354.42,1063.26,354.42,0,0,0
O04107,P004,C0490,3,115.73,347.19,115.73,5,0,0
O04203,P034,C0027,3,22651.67,67955.01,22651.67,15,1,0
O04970,P058,C0376,2,884.13,1768.26,884.13,0,0,0
O00766,P082,C0318,2,4871.75,9743.5,4871.75,15,1,0
O00767,P061,C0153,25,8099.35,202483.75,8099.35,20,1,1
O00972,P090,C0217,3,9101.77,27305.31,9101.77,0,0,0
O01031,P054,C0289,2,24060.36,48120.72,24060.36,10,0,0
O01667,P001,C0069,2,757.56,1515.12,757.56,0,0,0
O01732,P001,C0335,1,551.24,551.24,551.24,30,1,0
O02080,P065,C0346,2,159.59,319.18,159.59,10,0,0
O02431,P075,C0370,2,17311.61,34623.22,17311.61,0,0,0
O02977,P008,C0308,21,1560.85,32777.85,1560.85,25,1,1
O03155,P016,C0013,2,5089.04,10178.08,5089.04,0,0,0
O03205,P062,C0078,1,1071.02,1071.02,1071.02,15,1,0
O03217,P100,C0341,3,513.14,1539.42,513.14,15,1,0
O04093,P076,C0106,4,6528.17,26112.68,6528.17,0,0,0
O00187,P018,C0243,2,3479.03,6958.06,3479.03,20,1,0
O00188,P016,C0196,2,3776.3,7552.6,3776.3,25,1,0
O00211,P012,C0316,1,304.8,304.8,304.8,0,0,0
O00462,P047,C0468,2,603.31,1206.62,603.31,25,1,0
O00477,P052,C0169,2,4787.15,9574.3,4787.15,0,0,0
O01035,P095,C0133,2,4402.95,8805.9,4402.95,10,0,0
O01155,P036,C0438,1,7756.8,7756.8,7756.8,25,1,0
O01874,P041,C0020,2,8125.68,16251.36,8125.68,15,1,0
O01931,P035,C0066,2,48.16,96.32,48.16,30,1,0
O02055,P003,C0080,2,175.57,351.14,175.57,10,0,0
O02110,P055,C0308,1,445.01,445.01,445.01,5,0,0
O02829,P090,C0452,2,8934.25,17868.5,8934.25,0,0,0
O02847,P062,C0468,2,1157.41,2314.82,1157.41,10,0,0
O02939,P042,C0097,2,2045.49,4090.98,2045.49,5,0,0
O03120,P097,C0032,1,330.89,330.89,330.89,25,1,0
O03228,P037,C0187,1,267.6,267.6,267.6,20,1,0
O03837,P068,C0426,1,713.98,713.98,713.98,15,1,0
O01848,P059,C0402,4,37558.43,150233.72,37558.43,5,0,0
O02157,P028,C0017,5,3783.76,18918.8,3783.7599999999998,20,1,0
O02350,P086,C0426,1,20597.26,20597.26,20597.26,0,0,0
O03180,P025,C0197,4,35553.33,142213.32,35553.33,0,0,0
O03997,P089,C0073,4,110.44,441.76,110.44,25,1,0
O04357,P058,C0088,1,778.67,778.67,778.67,15,1,0
O04696,P019,C0447,2,769.24,1538.48,769.24,25,1,0
O04725,P015,C0232,2,1478.09,2956.18,1478.09,5,0,0
O00841,P087,C0200,2,570.25,1140.5,570.25,30,1,0
O01039,P044,C0175,1,1658.66,1658.66,1658.66,5,0,0
O01307,P063,C0018,3,649.94,1949.82,649.9399999999999,0,0,0
O02448,P086,C0322,1,20208.56,20208.56,20208.56,0,0,0
O02546,P041,C0403,1,9806.44,9806.44,9806.44,0,0,0
O02786,P079,C0196,3,287.81,863.43,287.81,15,1,0
O03983,P060,C0085,1,793.45,793.45,793.45,10,0,0
O04079,P046,C0364,2,768.23,1536.46,768.23,10,0,0
O04619,P038,C0289,1,413.83,413.83,413.83,15,1,0
O04686,P096,C0069,2,1878.26,3756.52,1878.26,5,0,0
O00650,P023,C0223,2,10167.23,20334.46,10167.23,0,0,0
O00726,P002,C0182,1,5554.02,5554.02,5554.02,0,0,0
O01204,P050,C0079,1,496.98,496.98,496.98,15,1,0
O01259,P062,C0319,4,1238.91,4955.64,1238.91,0,0,0
O01356,P004,C0436,1,104.66,104.66,104.66,15,1,0
O01395,P026,C0378,1,80.16,80.16,80.16,20,1,0
O01594,P059,C0009,2,28006.04,56012.08,28006.04,30,1,0
O02580,P057,C0474,1,3410.69,3410.69,3410.69,0,0,0
O02930,P078,C0160,1,744.5,744.5,744.5,25,1,0
O03002,P032,C0312,3,297.22,891.66,297.21999999999997,5,0,0
O03352,P083,C0312,4,656.56,2626.24,656.56,20,1,0
O03819,P056,C0448,3,11063.14,33189.42,11063.14,25,1,0
O04921,P008,C0409,3,869.59,2608.77,869.59,15,1,0
O00814,P084,C0245,4,157.94,631.76,157.94,25,1,0
O00853,P096,C0452,4,1867.67,7470.68,1867.67,5,0,0
O00875,P014,C0003,4,13913.96,55655.84,13913.96,0,0,0
O01050,P070,C0065,1,927.3,927.3,927.3,5,0,0
O01749,P008,C0387,2,962.86,1925.72,962.86,5,0,0
O01822,P013,C0223,3,10082.89,30248.67,10082.89,5,0,0
O02432,P005,C0492,2,1468.96,2937.92,1468.96,5,0,0
O02720,P040,C0371,1,1479.38,1479.38,1479.38,25,1,0
O02769,P087,C0010,1,546.84,546.84,546.84,30,1,0
O02775,P096,C0434,2,1767.35,3534.7,1767.35,10,0,0
O02884,P054,C0312,1,21460.99,21460.99,21460.99,20,1,0
O02914,P035,C0402,5,49.06,245.3,49.06,30,1,0
O03210,P010,C0462,1,1775.05,1775.05,1775.05,10,0,0
O03732,P014,C0275,3,61888.67,185666.01,61888.670000000006,10,0,1
O04075,P081,C0369,1,11605.86,11605.86,11605.86,10,0,0
O04692,P046,C0196,1,724.63,724.63,724.63,15,1,0
O00409,P076,C0432,3,5527.58,16582.74,5527.580000000001,15,1,0
O01175,P093,C0394,4,293.05,1172.2,293.05,5,0,0
O01240,P025,C0247,2,36506.75,73013.5,36506.75,0,0,0
O01313,P023,C0375,2,9404.7,18809.4,9404.7,10,0,0
O02071,P025,C0258,4,34940.29,139761.16,34940.29,5,0,0
O02529,P097,C0204,2,458.37,916.74,458.37,0,0,0
O02744,P085,C0010,1,4605.78,4605.78,4605.78,25,1,0
O03096,P093,C0345,1,268.07,268.07,268.07,15,1,0
O04608,P065,C0069,3,159.56,478.68,159.56,10,0,0
O04990,P028,C0456,2,4597.52,9195.04,4597.52,0,0,0
O00269,P023,C0469,2,9763.5,19527.0,9763.5,5,0,0
O00510,P017,C0449,2,358.53,717.06,358.53,0,0,0
O00572,P097,C0459,4,396.99,1587.96,396.99,10,0,0
O00772,P001,C0340,2,704.08,1408.16,704.08,10,0,0
O01003,P066,C0370,2,13243.03,26486.06,13243.03,5,0,0
O01084,P078,C0302,3,971.65,2914.95,971.65,0,0,0
O01297,P084,C0265,1,210.83,210.83,210.83,0,0,0
O01337,P023,C0205,3,8676.78,26030.34,8676.78,15,1,0
O01363,P061,C0445,2,9697.48,19394.96,9697.48,0,0,0
O01419,P004,C0124,3,118.46,355.38,118.46,0,0,0
O01431,P038,C0363,1,485.18,485.18,485.18,0,0,0
O01685,P063,C0154,1,559.48,559.48,559.48,15,1,0
O01969,P087,C0326,2,658.61,1317.22,658.61,20,1,0
O02578,P044,C0437,2,7173.33,14346.66,7173.33,10,0,1
O02864,P020,C0051,1,3057.6,3057.6,3057.6,0,0,0
O04769,P025,C0437,1,32037.96,32037.96,32037.96,10,0,0
O01004,P026,C0068,2,84.18,168.36,84.18,15,1,0
O01499,P089,C0147,1,146.57,146.57,146.57,0,0,0
O03037,P086,C0476,2,16324.68,32649.36,16324.68,20,1,0
O00241,P038,C0114,1,412.34,412.34,412.34,15,1,0
O01370,P032,C0427,25,257.45,6436.25,257.45,15,1,1
O02650,P096,C0138,5,1703.14,8515.7,1703.14,15,1,0
O02809,P083,C0060,1,876.19,876.19,876.19,0,0,0
O02832,P005,C0447,25,1337.37,33434.25,1337.37,15,1,1
O03637,P064,C0177,3,3202.78,9608.34,3202.78,20,1,0
O03810,P029,C0368,1,410.92,410.92,410.92,15,1,0
O03823,P074,C0153,1,11914.58,11914.58,11914.58,20,1,1
O04250,P068,C0337,3,692.63,2077.89,692.63,15,1,0
O04782,P063,C0312,2,553.72,1107.44,553.72,15,1,0
O00079,P008,C0289,2,828.0,1656.0,828.0,20,1,0
O00472,P081,C0181,3,12694.0,38082.0,12694.0,0,0,0
O00600,P046,C0083,2,726.16,1452.32,726.16,15,1,0
O00644,P015,C0481,1,1408.99,1408.99,1408.99,10,0,0
O00746,P022,C0292,2,1981.62,3963.24,1981.62,0,0,0
O00789,P066,C0140,2,11956.0,23912.0,11956.0,15,1,0
O00907,P046,C0325,15,340.0,5100.0,340.0,60,1,1
O01229,P012,C0066,1,293.69,293.69,293.69,5,0,0
O01429,P095,C0436,1,4728.24,4728.24,4728.24,5,0,0
O01543,P026,C0191,1,79.96,79.96,79.96,20,1,0
O01929,P025,C0202,3,34466.25,103398.75,34466.25,5,0,0
O02098,P090,C0409,1,8292.1,8292.1,8292.1,5,0,0
O02169,P084,C0151,1,186.48,186.48,186.48,10,0,0
O02500,P008,C0178,2,946.59,1893.18,946.59,5,0,0
O02513,P053,C0424,3,5889.72,17669.16,5889.72,15,1,0
O02737,P038,C0312,1,354.4,354.4,354.4,25,1,0
O03591,P100,C0447,1,508.2,508.2,508.2,15,1,0
O04474,P070,C0452,3,907.23,2721.69,907.23,10,0,0
O04598,P027,C0289,1,2209.92,2209.92,2209.92,20,1,0
O04819,P034,C0403,1,27401.23,27401.23,27401.23,0,0,0
O00360,P065,C0403,2,155.6,311.2,155.6,15,1,0
O00500,P073,C0229,1,1067.16,1067.16,1067.16,0,0,0
O01185,P044,C0329,2,1720.75,3441.5,1720.75,0,0,0
O02429,P090,C0158,4,7758.25,31033.0,7758.25,15,1,0
O03052,P042,C0196,25,2118.89,52972.25,2118.89,0,0,1
O04103,P039,C0386,2,128.74,257.48,128.74,0,0,0
O04496,P043,C0283,1,4813.61,4813.61,4813.61,25,1,0
O04805,P046,C0392,2,795.86,1591.72,795.86,5,0,0
O04949,P099,C0097,3,2628.52,7885.56,2628.52,15,1,0
O00030,P052,C0410,2,4450.27,8900.54,4450.27,5,0,0
O01709,P078,C0345,2,770.77,1541.54,770.77,20,1,0
O01782,P100,C0226,1,495.22,495.22,495.22,15,1,0
O01910,P017,C0115,2,344.78,689.56,344.78,5,0,0
O02109,P048,C0409,1,4130.82,4130.82,4130.82,0,0,0
O02464,P044,C0250,1,1523.6,1523.6,1523.6,10,0,0
O02579,P061,C0452,3,7606.78,22820.34,7606.78,20,1,0
O03884,P044,C0123,2,1427.06,2854.12,1427.06,15,1,0
O04092,P097,C0368,2,402.13,804.26,402.13,10,0,0
O04460,P099,C0092,4,3143.75,12575.0,3143.75,0,0,0
O04674,P099,C0324,1,2198.23,2198.23,2198.23,30,1,0
O04779,P067,C0355,2,10399.32,20798.64,10399.32,0,0,0
O00698,P030,C0113,4,2678.56,10714.24,2678.56,0,0,0
O02106,P084,C0420,1,188.49,188.49,188.49,10,0,0
O02235,P068,C0083,3,735.8,2207.4,735.8000000000001,10,0,0
O02320,P001,C0468,1,609.42,609.42,609.42,20,1,0
O02338,P023,C0031,1,9348.85,9348.85,9348.85,10,0,0
O02417,P075,C0445,1,14541.25,14541.25,14541.25,15,1,0
O02463,P025,C0255,2,33376.63,66753.26,33376.63,5,0,0
O02700,P080,C0106,3,15236.32,45708.96,15236.32,20,1,0
O02811,P012,C0417,2,257.9,515.8,257.9,15,1,0
O02830,P099,C0223,1,2942.46,2942.46,2942.46,5,0,0
O02855,P069,C0224,2,425.72,851.44,425.72,10,0,0
O03057,P018,C0302,20,6470.03,129400.6,6470.030000000001,25,1,1
O03125,P096,C0456,1,1744.21,1744.21,1744.21,10,0,0
O03310,P018,C0182,5,4453.81,22269.05,4453.8099999999995,0,0,0
O03366,P049,C0106,1,1351.43,1351.43,1351.43,0,0,0
O04298,P008,C0013,2,945.29,1890.58,945.29,5,0,0
O04433,P087,C0341,2,758.55,1517.1,758.55,10,0,0
O04927,P016,C0035,1,4866.9,4866.9,4866.9,5,0,0
O00941,P038,C0098,1,413.37,413.37,413.37,15,1,0
O01186,P063,C0369,4,519.51,2078.04,519.51,20,1,0
O01411,P055,C0182,2,354.83,709.66,354.83,25,1,0
O01509,P033,C0154,1,103.46,103.46,103.46,20,1,0
O02084,P042,C0273,1,2183.89,2183.89,2183.89,0,0,0
O02124,P087,C0225,2,646.29,1292.58,646.29,20,1,0
O02502,P027,C0221,2,2570.03,5140.06,2570.03,5,0,0
O02613,P084,C0450,4,200.54,802.16,200.54,5,0,0
O02774,P025,C0495,2,34620.05,69240.1,34620.05,5,0,0
O02778,P097,C0202,25,435.88,10897.0,435.88,5,0,1
O02784,P021,C0084,2,14372.37,28744.74,14372.37,5,0,0
O03898,P004,C0434,1,119.26,119.26,119.26,0,0,0
O03933,P065,C0080,15,54.0,810.0,54.0,70,1,1
O04068,P076,C0282,5,6787.99,33939.95,6787.99,0,0,0
O00456,P018,C0139,3,3772.93,11318.79,3772.9300000000003,15,1,0
O00784,P006,C0244,4,5694.01,22776.04,5694.01,5,0,0
O01012,P046,C0174,5,631.1,3155.5,631.1,25,1,0
O01280,P083,C0244,25,797.11,19927.75,797.11,5,0,1
O01329,P016,C0014,1,4668.38,4668.38,4668.38,10,0,0
O01346,P008,C0399,3,986.74,2960.22,986.7399999999999,0,0,0
O01458,P099,C0136,1,2960.78,2960.78,2960.78,5,0,0
O01535,P065,C0445,1,167.43,167.43,167.43,10,0,0
O01788,P048,C0290,2,3362.9,6725.8,3362.9,20,1,0
O02003,P068,C0102,1,796.53,796.53,796.53,5,0,0
O02062,P013,C0290,3,30715.1,92145.3,30715.100000000002,0,0,1
O02244,P088,C0096,1,886.7,886.7,886.7,15,1,0
O02879,P064,C0232,5,3512.34,17561.7,3512.34,10,0,0
O03151,P084,C0258,1,178.6,178.6,178.6,15,1,0
O03401,P005,C0247,1,1391.73,1391.73,1391.73,10,0,0
O04210,P074,C0197,3,2743.95,8231.85,2743.9500000000003,5,0,0
O04802,P041,C0327,4,9358.61,37434.44,9358.61,5,0,0
O04818,P082,C0316,1,4655.31,4655.31,4655.31,20,1,0
O00339,P029,C0081,1,395.16,395.16,395.16,15,1,0
O02551,P079,C0081,1,299.73,299.73,299.73,10,0,0
O03694,P081,C0368,4,11232.24,44928.96,11232.24,15,1,0
O03707,P044,C0093,2,1170.99,2341.98,1170.99,30,1,0
O03944,P100,C0303,2,412.61,825.22,412.61,30,1,0
O04198,P054,C0129,2,24094.2,48188.4,24094.2,10,0,0
O04714,P003,C0341,1,173.1,173.1,173.1,10,0,0
O04740,P011,C0219,2,591.18,1182.36,591.18,5,0,0
O04829,P061,C0139,2,8666.66,17333.32,8666.66,10,0,0
O00248,P048,C0226,1,2941.09,2941.09,2941.09,30,1,0
O00878,P084,C0319,2,211.7,423.4,211.7,0,0,0
O00888,P047,C0489,3,651.33,1953.99,651.33,20,1,0
O00924,P063,C0274,2,613.2,1226.4,613.2,5,0,0
O02213,P072,C0009,1,1731.69,1731.69,1731.69,0,0,0
O02564,P016,C0138,1,4772.72,4772.72,4772.72,5,0,0
O02947,P062,C0243,1,1118.67,1118.67,1118.67,10,0,0
O03182,P086,C0070,4,21390.0,85560.0,21390.0,0,0,0
O04137,P097,C0262,1,452.9,452.9,452.9,0,0,0
O04396,P077,C0067,4,4899.94,19599.76,4899.94,0,0,0
O04812,P038,C0093,1,454.29,454.29,454.29,5,0,0
O00441,P086,C0308,2,18959.43,37918.86,18959.43,10,0,0
O00834,P028,C0447,1,4656.8,4656.8,4656.8,0,0,0
O01508,P057,C0461,2,3251.51,6503.02,3251.51,5,0,0
O01901,P010,C0113,1,1844.82,1844.82,1844.82,5,0,0
O02355,P004,C0206,15,24.0,360.0,24.0,80,1,1
O02826,P055,C0340,4,323.81,1295.24,323.81,30,1,0
O03350,P088,C0211,2,999.06,1998.12,999.06,5,0,0
O04766,P084,C0422,4,209.4,837.6,209.4,0,0,0
O00266,P035,C0375,2,61.55,123.1,61.55,10,0,0
O00410,P049,C0038,1,1028.07,1028.07,1028.07,25,1,0
O00513,P079,C0473,3,255.66,766.98,255.66,25,1,0
O01638,P052,C0181,2,4535.93,9071.86,4535.93,5,0,0
O01793,P046,C0048,2,864.3,1728.6,864.3,0,0,0
O01966,P003,C0445,2,159.13,318.26,159.13,20,1,0
O01984,P046,C0248,1,816.31,816.31,816.31,5,0,0
O02527,P048,C0123,1,3209.45,3209.45,3209.45,25,1,0
O02794,P008,C0038,3,803.05,2409.15,803.0500000000001,20,1,0
O03353,P076,C0013,3,6361.7,19085.1,6361.7,5,0,0
O03945,P018,C0386,4,4107.75,16431.0,4107.75,5,0,0
O04900,P036,C0083,2,9997.75,19995.5,9997.75,0,0,0
O00062,P090,C0060,3,8619.02,25857.06,8619.02,5,0,0
O00520,P068,C0246,1,647.31,647.31,647.31,20,1,0
O00897,P025,C0369,2,30955.29,61910.58,30955.29,15,1,0
O01044,P022,C0035,20,4966.92,99338.4,4966.92,5,0,1
O01060,P062,C0097,1,994.6,994.6,994.6,20,1,0
O01253,P076,C0258,1,5097.75,5097.75,5097.75,25,1,0
O01572,P008,C0324,2,736.28,1472.56,736.28,30,1,0
O01653,P087,C0273,2,640.2,1280.4,640.2,20,1,0
O01872,P086,C0223,2,18483.11,36966.22,18483.11,10,0,0
O01977,P034,C0395,1,20075.13,20075.13,20075.13,25,1,0
O01986,P003,C0304,3,196.7,590.1,196.70000000000002,0,0,0
O03418,P093,C0069,1,261.18,261.18,261.18,15,1,0
O04379,P075,C0298,1,16992.85,16992.85,16992.85,0,0,0
O04780,P044,C0146,1,1503.14,1503.14,1503.14,10,0,0
O04849,P091,C0405,1,41740.58,41740.58,41740.58,25,1,0
O04952,P015,C0468,1,1402.76,1402.76,1402.76,10,0,0
O00239,P053,C0247,1,6010.19,6010.19,6010.19,10,0,0
O00288,P080,C0459,2,16941.71,33883.42,16941.71,10,0,0
O01120,P069,C0358,1,450.49,450.49,450.49,5,0,0
O01158,P038,C0166,20,919.19,18383.8,919.1899999999999,30,1,1
O01365,P086,C0276,1,17291.26,17291.26,17291.26,15,1,0
O01849,P001,C0112,3,738.12,2214.36,738.12,5,0,0
O02141,P080,C0456,3,18981.12,56943.36,18981.12,0,0,0
O02427,P007,C0252,5,1527.53,7637.65,1527.53,0,0,0
O03340,P025,C0483,1,31828.64,31828.64,31828.64,10,0,0
O03936,P070,C0490,4,905.28,3621.12,905.28,10,0,0
O04241,P040,C0355,20,5985.72,119714.4,5985.719999999999,0,0,1
O04846,P064,C0134,1,3321.34,3321.34,3321.34,15,1,0
O01209,P018,C0063,4,3997.69,15990.76,3997.69,10,0,0
O01352,P047,C0312,2,803.61,1607.22,803.61,0,0,0
O01391,P048,C0464,3,3560.19,10680.57,3560.19,15,1,0
O01524,P035,C0302,2,52.75,105.5,52.75,25,1,0
O01588,P067,C0167,1,10818.57,10818.57,10818.57,0,0,0
O01601,P057,C0247,3,2799.56,8398.68,2799.56,20,1,0
O01768,P047,C0340,2,730.33,1460.66,730.33,10,0,0
O02076,P007,C0043,3,1471.55,4414.65,1471.55,5,0,0
O02277,P017,C0343,1,359.72,359.72,359.72,0,0,0
O02312,P045,C0319,3,662.25,1986.75,662.25,20,1,0
O02422,P034,C0397,2,25100.93,50201.86,25100.93,5,0,0
O02685,P004,C0194,2,100.12,200.24,100.12,20,1,0
O03580,P092,C0080,15,84.0,1260.0,84.0,70,1,1
O03859,P010,C0083,1,1991.54,1991.54,1991.54,0,0,0
O03905,P048,C0386,1,3365.84,3365.84,3365.84,20,1,0
O03939,P091,C0174,1,55942.82,55942.82,55942.82,0,0,0
O04087,P072,C0098,1,1651.03,1651.03,1651.03,5,0,0
O04246,P001,C0197,3,611.28,1833.84,611.28,20,1,0
O04299,P099,C0116,2,2765.38,5530.76,2765.38,10,0,0
O01446,P027,C0063,2,2145.0,4290.0,2145.0,20,1,0
O01834,P023,C0073,1,8339.54,8339.54,8339.54,20,1,0
O02304,P099,C0068,5,2895.07,14475.35,2895.07,5,0,0
O02458,P025,C0480,1,36061.78,36061.78,36061.78,0,0,0
O02609,P029,C0265,1,434.99,434.99,434.99,10,0,0
O03307,P050,C0289,3,459.35,1378.05,459.34999999999997,20,1,0
O03706,P086,C0332,1,18215.2,18215.2,18215.2,10,0,0
O03927,P045,C0242,2,3207.68,6415.36,3207.68,5,0,1
O04055,P066,C0426,1,11739.23,11739.23,11739.23,15,1,0
O04545,P021,C0275,2,15354.21,30708.42,15354.21,0,0,0
O00020,P019,C0494,24,1582.19,37972.56,1582.1899999999998,10,0,1
O00034,P028,C0425,2,3730.28,7460.56,3730.28,20,1,0
O00931,P078,C0273,1,963.87,963.87,963.87,5,0,0
O01479,P068,C0349,15,249.0,3735.0,249.0,70,1,1
O01967,P015,C0380,3,1507.56,4522.68,1507.5600000000002,0,0,0
O02188,P001,C0476,2,772.28,1544.56,772.28,0,0,0
O02246,P040,C0481,3,1924.37,5773.11,1924.37,0,0,0
O02389,P048,C0028,1,4299.99,4299.99,4299.99,0,0,0
O02408,P003,C0312,3,200.59,601.77,200.59,0,0,0
O03612,P091,C0001,2,49112.08,98224.16,49112.08,10,0,0
O03613,P002,C0142,1,5314.36,5314.36,5314.36,5,0,0
O03622,P071,C0384,3,1573.92,4721.76,1573.92,0,0,0
O03678,P086,C0492,1,16403.76,16403.76,16403.76,20,1,0
O03910,P025,C0269,3,33940.93,101822.79,33940.93,5,0,0
O04367,P080,C0423,1,16246.62,16246.62,16246.62,15,1,0
O04387,P074,C0353,1,2310.94,2310.94,2310.94,20,1,0
O04431,P020,C0420,3,3042.65,9127.95,3042.65,0,0,0
O04907,P039,C0013,1,123.16,123.16,123.16,5,0,0
O00102,P043,C0369,2,5737.06,11474.12,5737.06,10,0,0
O00181,P100,C0393,1,422.63,422.63,422.63,30,1,0
O00478,P001,C0328,2,750.24,1500.48,750.24,0,0,0
O00538,P025,C0494,2,28488.0,56976.0,28488.0,20,1,0
O00539,P048,C0461,2,4190.86,8381.72,4190.86,0,0,0
O01021,P068,C0171,4,695.79,2783.16,695.79,15,1,0
O01247,P073,C0010,3,1043.23,3129.69,1043.23,0,0,0
O02140,P097,C0360,1,446.74,446.74,446.74,0,0,0
O02924,P054,C0267,2,21609.66,43219.32,21609.66,20,1,0
O03259,P015,C0278,2,1420.16,2840.32,1420.16,10,0,0
O03395,P076,C0159,2,6607.68,13215.36,6607.68,0,0,0
O04510,P011,C0468,3,627.5,1882.5,627.5,0,0,0
O04517,P047,C0341,5,807.03,4035.15,807.03,0,0,0
O04977,P052,C0112,2,4597.07,9194.14,4597.07,0,0,0
